ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2198826,HH460479,06/21/2002 11:00:00 PM,081XX S ESSEX AVE,0820,THEFT,$500 AND UNDER,OTHER,False,False,422,4,7.0,46.0,06,1194261.0,1851528.0,2002,02/28/2018 03:56:25 PM,41.747524136,-87.563739484,"(41.747524136, -87.563739484)"
2192101,HH450193,06/18/2002 08:30:00 AM,026XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2112,1,2.0,35.0,06,1178484.0,1887035.0,2002,10/26/2018 04:01:05 PM,41.845331341,-87.620471518,"(41.845331341, -87.620471518)"
2206882,HH470742,06/03/2002 11:30:00 AM,100XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",COMMERCIAL / BUSINESS OFFICE,False,False,1651,16,41.0,76.0,11,1100658.0,1934241.0,2002,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
2294590,HH580832,08/14/2002 01:45:00 PM,061XX N MOZART ST,0890,THEFT,FROM BUILDING,OTHER,False,True,2413,24,50.0,2.0,06,1156230.0,1940591.0,2002,02/28/2018 03:56:25 PM,41.992771136,-87.700691307,"(41.992771136, -87.700691307)"
2282462,HH563985,08/07/2002 11:35:00 AM,063XX W IRVING PARK RD,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,PARK PROPERTY,True,False,1633,16,38.0,17.0,11,1133336.0,1925915.0,2002,02/28/2018 03:56:25 PM,41.952932011,-87.785250058,"(41.952932011, -87.785250058)"
2288350,HH573735,08/11/2002 08:00:00 AM,004XX S WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,131,1,2.0,32.0,07,1173933.0,1898394.0,2002,02/28/2018 03:56:25 PM,41.8766037,-87.636834844,"(41.8766037, -87.636834844)"
2338036,HH634533,09/08/2002 04:00:00 PM,111XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,522,5,34.0,49.0,26,1178229.0,1831287.0,2002,02/28/2018 03:56:25 PM,41.692358646,-87.623096746,"(41.692358646, -87.623096746)"
2199175,HH461551,01/10/2001 12:00:00 AM,052XX S ALBANY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,911,9,14.0,63.0,06,1156640.0,1869671.0,2001,08/17/2015 03:03:40 PM,41.798151913,-87.701105478,"(41.798151913, -87.701105478)"
2282592,HH563845,08/05/2002 04:30:00 PM,079XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,411,4,8.0,45.0,08B,1186917.0,1852723.0,2002,02/10/2018 03:50:01 PM,41.75098043,-87.590611854,"(41.75098043, -87.590611854)"
2203242,HH463897,06/24/2002 02:10:00 PM,059XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,STREET,False,True,1512,15,29.0,25.0,08B,1136593.0,1900130.0,2002,02/10/2018 03:50:01 PM,41.882117181,-87.773895253,"(41.882117181, -87.773895253)"
2267279,HH547672,07/31/2002 04:00:00 AM,029XX N DAWSON AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,1412,14,35.0,21.0,08B,1153483.0,1919503.0,2002,02/28/2018 03:56:25 PM,41.934959567,-87.711358856,"(41.934959567, -87.711358856)"
2207060,HH462771,06/24/2002 12:02:47 AM,068XX S JUSTINE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,725,7,17.0,67.0,04B,1167182.0,1859400.0,2002,02/28/2018 03:56:25 PM,41.769747749,-87.662739692,"(41.769747749, -87.662739692)"
2352449,HH648168,09/13/2002 06:00:00 PM,023XX E 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,334,3,5.0,43.0,14,1192943.0,1858303.0,2002,02/28/2018 03:56:25 PM,41.766147524,-87.568348182,"(41.766147524, -87.568348182)"
2205465,HH395882,05/25/2002 03:08:11 PM,035XX S FEDERAL ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,True,False,211,2,3.0,35.0,18,1176244.0,1881293.0,2002,02/28/2018 03:56:25 PM,41.82962557,-87.628864807,"(41.82962557, -87.628864807)"
2307741,HH593020,08/18/2002 12:00:00 PM,068XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,722,7,6.0,69.0,14,1176580.0,1859576.0,2002,02/28/2018 03:56:25 PM,41.770024471,-87.62828559,"(41.770024471, -87.62828559)"
2279410,HH558376,08/04/2002 09:52:06 PM,056XX W DIVISION ST,0460,BATTERY,SIMPLE,OTHER,False,False,1511,15,29.0,25.0,08B,1138706.0,1907441.0,2002,02/28/2018 03:56:25 PM,41.902141421,-87.765958681,"(41.902141421, -87.765958681)"
2224906,HH480603,07/01/2002 12:30:00 PM,026XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2122,1,4.0,35.0,14,1179353.0,1886983.0,2002,10/26/2018 04:01:05 PM,41.845168811,-87.617284016,"(41.845168811, -87.617284016)"
2288830,HH571740,08/10/2002 08:37:46 PM,057XX W IOWA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1511,15,29.0,25.0,08B,1138022.0,1905428.0,2002,02/28/2018 03:56:25 PM,41.896629888,-87.768519831,"(41.896629888, -87.768519831)"
2197668,HH453478,06/19/2002 08:15:29 PM,063XX S ROCKWELL ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,825,8,15.0,66.0,08B,1160129.0,1862498.0,2002,09/07/2021 03:41:02 PM,41.778397097,-87.688507883,"(41.778397097, -87.688507883)"
2203499,HH466636,06/25/2002 08:00:00 AM,002XX W MADISON ST,0560,ASSAULT,SIMPLE,OTHER,False,False,113,1,42.0,32.0,08A,1174636.0,1900346.0,2002,02/10/2018 03:50:01 PM,41.881944424,-87.634195294,"(41.881944424, -87.634195294)"
2185356,HH440303,06/13/2002 10:08:05 PM,034XX S HALSTED ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,924,9,11.0,60.0,08B,1171535.0,1881883.0,2002,02/10/2018 03:50:01 PM,41.831349249,-87.646124641,"(41.831349249, -87.646124641)"
2311094,HH599044,08/23/2002 08:15:00 AM,081XX S DREXEL AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,631,6,8.0,44.0,26,1183651.0,1851193.0,2002,02/28/2018 03:56:25 PM,41.746858691,-87.602627557,"(41.746858691, -87.602627557)"
2369905,HH673225,09/26/2002 08:30:00 AM,002XX W MERCHANDISE MART PLZ,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,OTHER,False,False,1831,18,42.0,8.0,03,1174456.0,1902539.0,2002,02/10/2018 03:50:01 PM,41.887966168,-87.634790696,"(41.887966168, -87.634790696)"
2401648,HH702745,10/09/2002 12:45:00 PM,016XX N LAMON AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,2533,25,37.0,25.0,18,1143242.0,1910370.0,2002,02/28/2018 03:56:25 PM,41.910095389,-87.749223821,"(41.910095389, -87.749223821)"
2411611,HH728416,10/21/2002 08:00:00 AM,002XX W HURON ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1831,18,42.0,8.0,06,1174465.0,1905024.0,2002,02/28/2018 03:56:25 PM,41.894784946,-87.63468334,"(41.894784946, -87.63468334)"
2374559,HH669838,09/24/2002 04:44:00 PM,061XX S LANGLEY AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,ALLEY,True,False,313,3,20.0,42.0,08A,1181952.0,1864396.0,2002,02/28/2018 03:56:25 PM,41.783128481,-87.608445358,"(41.783128481, -87.608445358)"
2364358,HH668011,09/22/2002 12:00:00 PM,074XX N CAMPBELL AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,2411,24,50.0,2.0,07,1158375.0,1949220.0,2002,02/28/2018 03:56:25 PM,42.016405653,-87.692563676,"(42.016405653, -87.692563676)"
2477348,HH802890,11/26/2002 11:45:00 AM,041XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1114,11,28.0,26.0,08B,1148853.0,1901134.0,2002,09/07/2021 03:41:02 PM,41.884644137,-87.728850109,"(41.884644137, -87.728850109)"
2407996,HH710800,10/13/2002 01:20:00 AM,064XX S KILPATRICK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8,13.0,64.0,08B,1146155.0,1861442.0,2002,02/10/2018 03:50:01 PM,41.775775378,-87.739764737,"(41.775775378, -87.739764737)"
2501244,HH841184,12/15/2002 08:00:00 PM,006XX N PULASKI RD,0810,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,False,False,1111,11,28.0,23.0,06,1149610.0,1904000.0,2002,02/28/2018 03:56:25 PM,41.892494082,-87.725995786,"(41.892494082, -87.725995786)"
2485877,HH819471,12/05/2002 11:20:00 AM,074XX S SOUTH SHORE DR,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,334,3,7.0,43.0,06,1195764.0,1856629.0,2002,02/10/2018 03:50:01 PM,41.761484638,-87.55806373,"(41.761484638, -87.55806373)"
2497318,HH836511,12/13/2002 05:00:00 PM,002XX E PEARSON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1833,18,42.0,8.0,26,1178126.0,1906089.0,2002,02/10/2018 03:50:01 PM,41.897624764,-87.621205202,"(41.897624764, -87.621205202)"
2429029,HH729824,10/21/2002 09:45:00 PM,069XX S JUSTINE ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,734,7,17.0,67.0,18,1167203.0,1858703.0,2002,02/10/2018 03:50:01 PM,41.76783464,-87.662682637,"(41.76783464, -87.662682637)"
2395761,HH704871,10/09/2002 03:55:00 PM,0000X S KEDZIE AVE,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,GOVERNMENT BUILDING/PROPERTY,True,False,1124,11,28.0,27.0,02,1155056.0,1899700.0,2002,02/28/2018 03:56:25 PM,41.880586939,-87.706110174,"(41.880586939, -87.706110174)"
2394449,HH704369,10/09/2002 03:00:00 PM,062XX S OAKLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,825,8,15.0,66.0,05,1162130.0,1863253.0,2002,02/28/2018 03:56:25 PM,41.780427511,-87.681151076,"(41.780427511, -87.681151076)"
2532360,HJ103023,01/02/2003 02:30:00 PM,015XX E 74TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,APARTMENT,False,True,324,3,5.0,43.0,04B,1187817.0,1856229.0,2003,02/28/2018 03:56:25 PM,41.76057985,-87.587202434,"(41.76057985, -87.587202434)"
2500335,HH840792,12/15/2002 08:25:00 PM,027XX S DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,2113,1,3.0,35.0,26,1176315.0,1886573.0,2002,10/26/2018 04:01:05 PM,41.844112707,-87.628445336,"(41.844112707, -87.628445336)"
2501515,HH842819,12/16/2002 08:12:13 PM,015XX W HASTINGS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1231,12,2.0,28.0,08B,1166282.0,1893812.0,2002,02/28/2018 03:56:25 PM,41.864197247,-87.665057703,"(41.864197247, -87.665057703)"
2400902,HH714288,10/14/2002 07:28:57 PM,004XX E 61ST ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,313,3,20.0,42.0,03,1180065.0,1864658.0,2002,02/28/2018 03:56:25 PM,41.783890879,-87.615355627,"(41.783890879, -87.615355627)"
2504827,HH846181,12/16/2002 03:30:00 PM,002XX S LAFLIN ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,1211,12,2.0,28.0,06,1166436.0,1899046.0,2002,02/28/2018 03:56:25 PM,41.878556485,-87.664342629,"(41.878556485, -87.664342629)"
2403808,HH718435,10/16/2002 09:00:00 AM,071XX W PALMER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2512,25,36.0,25.0,26,1128427.0,1913839.0,2002,02/28/2018 03:56:25 PM,41.919878733,-87.803570527,"(41.919878733, -87.803570527)"
2617967,HJ209256,02/28/2003 12:01:00 AM,001XX S CALIFORNIA AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1124,11,2.0,27.0,18,1157745.0,1899330.0,2003,02/28/2018 03:56:25 PM,41.879517271,-87.696246466,"(41.879517271, -87.696246466)"
2572443,HJ160519,02/02/2003 02:00:00 AM,063XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,314,3,20.0,42.0,08B,1183817.0,1863063.0,2003,02/28/2018 03:56:25 PM,41.779427262,-87.601649328,"(41.779427262, -87.601649328)"
2583973,HJ175332,02/10/2003 11:50:00 AM,028XX E 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,421,4,7.0,43.0,08B,1196527.0,1854628.0,2003,09/07/2021 03:41:02 PM,41.755974849,-87.555333653,"(41.755974849, -87.555333653)"
2537627,HJ116574,09/18/2002 05:00:00 PM,073XX S KIMBARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,324,3,5.0,43.0,07,1186148.0,1856593.0,2002,02/28/2018 03:56:25 PM,41.761618262,-87.593307823,"(41.761618262, -87.593307823)"
2559775,HJ138478,01/21/2003 10:00:00 AM,056XX S ROCKWELL ST,1435,WEAPONS VIOLATION,UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL,"SCHOOL, PUBLIC, BUILDING",True,False,824,8,16.0,63.0,15,1160001.0,1867170.0,2003,02/28/2018 03:56:25 PM,41.791220341,-87.688848758,"(41.791220341, -87.688848758)"
2628895,HJ235992,03/13/2003 01:00:00 AM,029XX W ARTHUR AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2412,24,50.0,2.0,26,1155346.0,1942968.0,2003,02/28/2018 03:56:25 PM,41.999311603,-87.703878709,"(41.999311603, -87.703878709)"
2560671,HJ146925,01/18/2003 09:00:00 AM,055XX S WOODLAWN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,2133,2,5.0,41.0,06,1185166.0,1868576.0,2003,02/28/2018 03:56:25 PM,41.794523788,-87.596530603,"(41.794523788, -87.596530603)"
2705655,HJ329813,04/28/2003 10:05:00 PM,050XX N MARINE DR,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,True,False,2024,20,48.0,3.0,04A,1169767.0,1933713.0,2003,02/28/2018 03:56:25 PM,41.973612537,-87.651099188,"(41.973612537, -87.651099188)"
2579161,HJ162145,02/03/2003 01:50:50 AM,020XX S ASHLAND AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,1222,12,25.0,31.0,18,1166035.0,1890360.0,2003,02/28/2018 03:56:25 PM,41.854729924,-87.666062916,"(41.854729924, -87.666062916)"
2841200,HJ506358,07/20/2003 02:00:00 AM,058XX S TROY ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,824,8,14.0,63.0,04B,1156379.0,1865835.0,2003,02/28/2018 03:56:25 PM,41.787630652,-87.702165901,"(41.787630652, -87.702165901)"
2844319,HJ509772,07/18/2003 05:30:00 PM,043XX S WOOD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,914,9,12.0,61.0,06,1165072.0,1876011.0,2003,02/28/2018 03:56:25 PM,41.815375271,-87.670004236,"(41.815375271, -87.670004236)"
2800881,HJ451821,06/25/2003 01:28:20 AM,003XX N CENTRAL AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,1512,15,29.0,25.0,02,1138984.0,1901661.0,2003,09/07/2021 03:41:02 PM,41.886275336,-87.765078145,"(41.886275336, -87.765078145)"
2846089,HJ507994,07/20/2003 10:07:24 PM,020XX S STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CHA PARKING LOT/GROUNDS,True,False,134,1,3.0,33.0,24,1176640.0,1890530.0,2003,02/28/2018 03:56:25 PM,41.854963672,-87.627133239,"(41.854963672, -87.627133239)"
2748663,HJ388115,05/20/2003 05:00:00 AM,091XX S SOUTH CHICAGO AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,False,False,423,4,7.0,46.0,26,1196948.0,1844748.0,2003,02/28/2018 03:56:25 PM,41.728852906,-87.554118677,"(41.728852906, -87.554118677)"
2842852,HJ492767,07/13/2003 10:00:00 PM,019XX W WABANSIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1434,14,32.0,24.0,14,1163242.0,1911331.0,2003,02/10/2018 03:50:01 PM,41.912335195,-87.675724573,"(41.912335195, -87.675724573)"
2845288,HJ508599,07/21/2003 09:47:54 AM,024XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,134,1,2.0,33.0,05,1177593.0,1888298.0,2003,02/28/2018 03:56:25 PM,41.84881735,-87.623703051,"(41.84881735, -87.623703051)"
2845490,HJ507430,07/20/2003 04:58:42 PM,001XX E GARFIELD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,232,2,3.0,40.0,08B,1178244.0,1868584.0,2003,09/07/2021 03:41:02 PM,41.794705738,-87.621912922,"(41.794705738, -87.621912922)"
2802988,HJ433960,06/16/2003 11:37:07 PM,045XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1113,11,28.0,26.0,16,1146244.0,1899633.0,2003,02/28/2018 03:56:25 PM,41.880575249,-87.738469028,"(41.880575249, -87.738469028)"
2729515,HJ363666,05/14/2003 10:00:00 AM,036XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,211,2,3.0,35.0,06,1176885.0,1881094.0,2003,02/28/2018 03:56:25 PM,41.82906505,-87.626519016,"(41.82906505, -87.626519016)"
2861429,HJ515421,07/24/2003 11:20:00 AM,014XX S TRUMBULL AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1021,10,24.0,29.0,18,1153600.0,1892913.0,2003,02/28/2018 03:56:25 PM,41.861991752,-87.711636999,"(41.861991752, -87.711636999)"
2797459,HJ449376,06/23/2003 11:30:00 PM,001XX W 109TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5,34.0,49.0,08B,1177250.0,1832674.0,2003,02/28/2018 03:56:25 PM,41.696186872,-87.62663934,"(41.696186872, -87.62663934)"
2745895,HJ383209,05/23/2003 10:00:00 PM,108XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5,9.0,49.0,08B,1178500.0,1833088.0,2003,02/28/2018 03:56:25 PM,41.697294711,-87.622050127,"(41.697294711, -87.622050127)"
2793189,HJ441129,06/12/2003 05:30:00 PM,017XX N MERRIMAC AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2513,25,29.0,25.0,06,1134439.0,1910898.0,2003,02/28/2018 03:56:25 PM,41.911704234,-87.781550574,"(41.911704234, -87.781550574)"
2841602,HJ504566,07/19/2003 10:33:18 AM,062XX N CLAREMONT AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,False,False,2413,24,50.0,2.0,06,1159521.0,1941284.0,2003,02/28/2018 03:56:25 PM,41.9946054,-87.688566645,"(41.9946054, -87.688566645)"
2770265,HJ402182,06/02/2003 09:45:00 AM,002XX N PINE AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,1523,15,28.0,25.0,15,1139459.0,1901147.0,2003,02/28/2018 03:56:25 PM,41.884856209,-87.763346345,"(41.884856209, -87.763346345)"
2835015,HJ489594,07/12/2003 04:55:00 PM,062XX S LAKE SHORE DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,True,False,331,3,5.0,42.0,18,,,2003,08/17/2015 03:03:40 PM,,,
3022643,HJ731461,11/01/2003 12:00:00 AM,043XX S WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,912,9,14.0,58.0,14,1156751.0,1875723.0,2003,02/28/2018 03:56:25 PM,41.814757167,-87.70053501,"(41.814757167, -87.70053501)"
2925574,HJ603764,09/02/2003 08:10:00 PM,054XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,STREET,True,False,915,9,16.0,61.0,06,1163954.0,1868395.0,2003,02/28/2018 03:56:25 PM,41.794499663,-87.674319461,"(41.794499663, -87.674319461)"
2979169,HJ675649,10/03/2003 04:30:00 PM,100XX W OHARE ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1651,16,41.0,76.0,08A,1100658.0,1934241.0,2003,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
3023631,HJ730406,10/31/2003 06:00:00 PM,030XX S GRATTEN AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,923,9,11.0,60.0,08B,1169314.0,1884718.0,2003,02/28/2018 03:56:25 PM,41.839177222,-87.654191406,"(41.839177222, -87.654191406)"
3047285,HJ760869,11/15/2003 11:50:00 AM,028XX N HALSTED ST,0820,THEFT,$500 AND UNDER,OTHER,False,False,1932,19,44.0,6.0,06,1170437.0,1919285.0,2003,02/28/2018 03:56:25 PM,41.934006943,-87.649059069,"(41.934006943, -87.649059069)"
2949615,HJ636045,09/17/2003 04:10:00 PM,023XX E 79TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,414,4,7.0,46.0,03,1192985.0,1853040.0,2003,02/28/2018 03:56:25 PM,41.751704412,-87.568365778,"(41.751704412, -87.568365778)"
2938698,HJ623443,09/09/2003 04:00:00 PM,068XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,725,7,17.0,67.0,14,1167185.0,1859312.0,2003,02/28/2018 03:56:25 PM,41.769506201,-87.662731211,"(41.769506201, -87.662731211)"
2930451,HJ609250,09/05/2003 01:10:00 PM,021XX W CERMAK RD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,True,False,1223,12,25.0,31.0,14,1162482.0,1889383.0,2003,02/28/2018 03:56:25 PM,41.852123965,-87.679131253,"(41.852123965, -87.679131253)"
3022670,HJ618581,09/11/2003 02:30:00 PM,003XX S MAPLEWOOD AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,1125,11,2.0,28.0,18,1159433.0,1898385.0,2003,02/28/2018 03:56:25 PM,41.876889551,-87.690074383,"(41.876889551, -87.690074383)"
2912757,HJ584121,08/24/2003 07:00:00 AM,005XX E 67TH ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,321,3,20.0,42.0,26,1180834.0,1860702.0,2003,02/10/2018 03:50:01 PM,41.773017577,-87.61265777,"(41.773017577, -87.61265777)"
3017906,HJ724221,10/28/2003 07:59:05 PM,006XX S CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,TAVERN/LIQUOR STORE,False,False,1533,15,24.0,25.0,03,1144487.0,1896833.0,2003,02/28/2018 03:56:25 PM,41.872924943,-87.744991122,"(41.872924943, -87.744991122)"
2914036,HJ531338,07/31/2003 03:00:00 PM,051XX W AUGUSTA BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,True,False,1531,15,37.0,25.0,18,1141979.0,1906171.0,2003,02/10/2018 03:50:01 PM,41.898596364,-87.753967819,"(41.898596364, -87.753967819)"
2890700,HJ559757,08/13/2003 03:20:00 PM,013XX W 13TH ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,1231,12,2.0,28.0,08B,1167620.0,1894184.0,2003,09/07/2021 03:41:02 PM,41.865189361,-87.660135257,"(41.865189361, -87.660135257)"
3051061,HJ750805,11/10/2003 04:10:00 PM,012XX N PARKSIDE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2531,25,29.0,25.0,18,1138449.0,1907713.0,2003,02/28/2018 03:56:25 PM,41.902892482,-87.766896097,"(41.902892482, -87.766896097)"
3018436,HJ721612,10/27/2003 04:30:00 PM,015XX N HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,1822,18,43.0,8.0,26,1170724.0,1910646.0,2003,02/28/2018 03:56:25 PM,41.910294813,-87.648257992,"(41.910294813, -87.648257992)"
2956785,HJ647941,09/23/2003 03:25:00 AM,043XX N LEAVITT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1912,19,47.0,5.0,14,1160914.0,1928743.0,2003,02/28/2018 03:56:25 PM,41.96016347,-87.683792355,"(41.96016347, -87.683792355)"
2898245,HJ570113,08/18/2003 10:00:00 AM,011XX N CLARK ST,0890,THEFT,FROM BUILDING,OTHER,False,False,1824,18,42.0,8.0,06,1175338.0,1907721.0,2003,02/28/2018 03:56:25 PM,41.902166099,-87.631396045,"(41.902166099, -87.631396045)"
3192851,HK193867,02/20/2004 11:00:00 AM,043XX W THOMAS ST,0560,ASSAULT,SIMPLE,STREET,False,True,1111,11,37.0,23.0,08A,1147260.0,1906978.0,2004,02/28/2018 03:56:25 PM,41.900711356,-87.734550124,"(41.900711356, -87.734550124)"
3065072,HJ782133,11/25/2003 10:26:00 PM,066XX S WESTERN AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,832,8,15.0,66.0,08A,1161519.0,1860468.0,2003,02/10/2018 03:50:01 PM,41.77279778,-87.683468276,"(41.77279778, -87.683468276)"
3194744,HK203971,02/09/2004 07:00:00 PM,042XX N MOZART ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1724,17,33.0,16.0,26,1156622.0,1927966.0,2004,02/28/2018 03:56:25 PM,41.958119526,-87.699592945,"(41.958119526, -87.699592945)"
3100497,HJ828789,12/20/2003 01:22:13 PM,003XX S WELLS ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,112,1,2.0,32.0,26,1174780.0,1898776.0,2003,02/28/2018 03:56:25 PM,41.877633028,-87.633713529,"(41.877633028, -87.633713529)"
3124412,HJ794768,12/02/2003 09:45:00 PM,007XX N CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1531,15,28.0,25.0,16,1144228.0,1904287.0,2003,02/28/2018 03:56:25 PM,41.89338448,-87.745754666,"(41.89338448, -87.745754666)"
3109115,HJ842674,12/26/2003 10:00:00 AM,056XX W BYRON ST,0560,ASSAULT,SIMPLE,RESIDENCE,True,True,1633,16,38.0,15.0,08A,1138100.0,1925360.0,2003,09/07/2021 03:41:02 PM,41.951324097,-87.767750491,"(41.951324097, -87.767750491)"
3216289,HK232758,03/11/2004 08:20:00 AM,011XX W WILSON AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,True,False,2311,19,46.0,3.0,26,1167916.0,1930703.0,2004,02/28/2018 03:56:25 PM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
